event_id,timestamp,firewall_name,action,direction,protocol,source_ip,source_port,destination_ip,destination_port,bytes_sent,bytes_received,duration_sec,country,alert_flag,rule_triggered
FW-202099,2026-06-20 02:54:18,FW-DMZ-03,Allow,Outbound,FTP,192.168.2.245,3951,103.76.228.12,443,25579748,228,276,China,Possible_Data_Exfiltration,ALERT_LARGE_OUTBOUND
FW-200687,2026-06-20 05:42:40,FW-CORE-01,Allow,Outbound,TCP,192.168.4.131,3823,103.111.31.66,8080,35210,46967,77,India,None,ALLOW_OUTBOUND_WEB
FW-200462,2026-06-20 08:57:26,FW-CORE-01,Allow,Outbound,HTTPS,192.168.2.123,4331,103.100.250.122,443,47222,70330,117,USA,None,ALLOW_OUTBOUND_WEB
FW-200198,2026-06-20 09:33:45,FW-BRANCH-04,Allow,Outbound,DNS,192.168.5.24,1608,103.35.62.67,443,13143,116786,294,USA,None,ALLOW_OUTBOUND_WEB
FW-200577,2026-06-20 11:13:09,FW-BRANCH-04,Allow,Outbound,HTTPS,192.168.2.31,41379,103.198.98.248,53,46413,81996,164,UK,None,ALLOW_OUTBOUND_WEB
FW-200727,2026-06-20 11:21:36,FW-EDGE-02,Allow,Outbound,DNS,192.168.3.130,32814,103.9.14.127,80,10570,44547,82,Singapore,None,ALLOW_OUTBOUND_WEB
FW-201114,2026-06-20 11:53:03,FW-EDGE-02,Allow,Outbound,HTTPS,192.168.4.215,39369,103.100.250.122,80,43367,174057,114,USA,None,ALLOW_OUTBOUND_WEB
FW-200902,2026-06-20 12:10:40,FW-BRANCH-04,Allow,Outbound,DNS,192.168.4.131,33078,103.199.236.142,80,9577,139213,194,Singapore,None,ALLOW_OUTBOUND_WEB
FW-200900,2026-06-20 12:43:32,FW-CORE-01,Allow,Outbound,HTTPS,192.168.2.76,57425,103.191.85.218,80,28380,104011,113,USA,None,ALLOW_OUTBOUND_WEB
FW-200329,2026-06-20 13:25:38,FW-DMZ-03,Allow,Outbound,DNS,192.168.4.210,55886,103.191.85.218,53,2866,38441,73,UK,None,ALLOW_OUTBOUND_WEB
FW-202304,2026-06-20 15:17:02,FW-EDGE-02,Block,Inbound,DNS,103.177.126.15,20349,192.168.5.86,143,378,0,0,Japan,None,BLOCK_INBOUND_DEFAULT
FW-200207,2026-06-20 16:11:33,FW-DMZ-03,Allow,Outbound,DNS,192.168.5.101,46468,103.60.172.129,8080,24645,105311,159,UK,None,ALLOW_OUTBOUND_WEB
FW-200025,2026-06-20 16:15:03,FW-BRANCH-04,Allow,Outbound,HTTPS,192.168.2.144,8515,103.162.11.191,53,35917,125898,230,UK,None,ALLOW_OUTBOUND_WEB
FW-200895,2026-06-20 16:21:20,FW-BRANCH-04,Allow,Outbound,TCP,192.168.3.163,39788,103.138.250.28,53,39566,77520,261,UK,None,ALLOW_OUTBOUND_WEB
FW-201971,2026-06-20 16:48:53,FW-BRANCH-04,Block,Inbound,TCP,198.199.119.148,8961,192.168.1.242,3389,111,118,5,China,RDP_BruteForce,ALERT_RDP_BRUTEFORCE
FW-200322,2026-06-20 17:20:15,FW-DMZ-03,Allow,Outbound,DNS,192.168.1.63,56633,103.193.107.148,80,14640,99383,135,India,None,ALLOW_OUTBOUND_WEB
FW-201767,2026-06-20 18:05:24,FW-DMZ-03,Block,Inbound,UDP,185.220.101.45,52905,192.168.4.247,22,239,0,0,Romania,Blocked_Suspicious_IP,BLOCK_BLACKLIST_IP
FW-200853,2026-06-20 18:18:05,FW-EDGE-02,Allow,Outbound,HTTPS,192.168.5.143,54033,103.120.30.222,53,5459,195934,30,Singapore,None,ALLOW_OUTBOUND_WEB
FW-200756,2026-06-20 18:33:37,FW-EDGE-02,Allow,Outbound,TCP,192.168.2.62,40151,103.194.232.7,8080,3101,87885,182,Singapore,None,ALLOW_OUTBOUND_WEB
FW-200784,2026-06-20 19:04:48,FW-EDGE-02,Allow,Outbound,DNS,192.168.4.50,3090,103.182.190.55,53,29299,37227,281,UK,None,ALLOW_OUTBOUND_WEB
FW-201065,2026-06-20 20:07:50,FW-BRANCH-04,Allow,Outbound,TCP,192.168.2.144,25929,103.9.14.127,443,33220,128139,44,USA,None,ALLOW_OUTBOUND_WEB
FW-200274,2026-06-20 20:11:28,FW-BRANCH-04,Allow,Outbound,TCP,192.168.5.143,62139,103.23.25.148,8080,44949,143104,163,USA,None,ALLOW_OUTBOUND_WEB
FW-201814,2026-06-20 22:31:56,FW-CORE-01,Block,Inbound,TCP,103.76.228.12,10003,192.168.1.206,445,293,0,0,China,Blocked_Suspicious_IP,BLOCK_BLACKLIST_IP
FW-202147,2026-06-21 00:33:48,FW-BRANCH-04,Block,Inbound,UDP,103.121.53.58,58900,192.168.5.24,53,224,0,0,Japan,None,BLOCK_INBOUND_DEFAULT
FW-200748,2026-06-21 00:36:39,FW-EDGE-02,Allow,Outbound,TCP,192.168.1.66,55677,103.104.189.36,443,20518,160723,170,Singapore,None,ALLOW_OUTBOUND_WEB
FW-202313,2026-06-21 03:15:36,FW-BRANCH-04,Block,Inbound,DNS,103.23.171.237,48352,192.168.2.31,25,190,0,0,USA,None,BLOCK_INBOUND_DEFAULT
FW-200425,2026-06-21 03:23:43,FW-BRANCH-04,Allow,Outbound,HTTP,192.168.1.52,33677,103.154.107.126,53,35075,172197,107,USA,None,ALLOW_OUTBOUND_WEB
FW-200944,2026-06-21 04:00:10,FW-DMZ-03,Allow,Outbound,DNS,192.168.5.32,33688,103.120.30.222,443,41578,170542,73,Singapore,None,ALLOW_OUTBOUND_WEB
FW-202213,2026-06-21 05:10:47,FW-CORE-01,Block,Inbound,HTTPS,103.198.250.104,11276,192.168.1.85,3306,252,0,0,Brazil,None,BLOCK_INBOUND_DEFAULT
FW-200614,2026-06-21 05:15:42,FW-EDGE-02,Allow,Outbound,DNS,192.168.1.206,14751,103.177.126.15,80,21970,125437,20,UK,None,ALLOW_OUTBOUND_WEB
FW-201639,2026-06-21 05:33:36,FW-BRANCH-04,Block,Inbound,UDP,222.186.175.12,13163,192.168.1.242,3306,309,0,0,North Korea,Blocked_Suspicious_IP,BLOCK_BLACKLIST_IP
FW-201078,2026-06-21 06:08:36,FW-EDGE-02,Allow,Outbound,HTTP,192.168.4.247,19669,103.124.38.195,53,23826,41104,125,USA,None,ALLOW_OUTBOUND_WEB
FW-200984,2026-06-21 07:40:00,FW-EDGE-02,Allow,Outbound,TCP,192.168.1.52,49249,103.27.227.219,80,26244,129855,77,India,None,ALLOW_OUTBOUND_WEB
FW-201878,2026-06-21 07:48:44,FW-CORE-01,Block,Inbound,UDP,198.199.119.148,1089,192.168.2.245,22,200,0,0,China,Blocked_Suspicious_IP,BLOCK_BLACKLIST_IP
FW-200633,2026-06-21 08:25:07,FW-BRANCH-04,Allow,Outbound,HTTPS,192.168.1.85,13142,103.191.85.218,53,4705,89289,112,USA,None,ALLOW_OUTBOUND_WEB
FW-200976,2026-06-21 10:06:31,FW-EDGE-02,Allow,Outbound,HTTPS,192.168.5.86,40185,103.113.153.181,8080,4796,153523,25,USA,None,ALLOW_OUTBOUND_WEB
FW-202054,2026-06-21 12:23:19,FW-CORE-01,Block,Inbound,TCP,45.33.32.156,49308,192.168.4.129,22,218,99,4,Russia,SSH_BruteForce,ALERT_SSH_BRUTEFORCE
FW-201744,2026-06-21 13:45:01,FW-DMZ-03,Block,Inbound,UDP,194.165.16.72,31525,192.168.5.143,139,346,0,0,Russia,Blocked_Suspicious_IP,BLOCK_BLACKLIST_IP
FW-200291,2026-06-21 14:34:20,FW-BRANCH-04,Allow,Outbound,HTTPS,192.168.3.163,14786,103.198.98.248,53,38761,155655,215,USA,None,ALLOW_OUTBOUND_WEB
FW-200985,2026-06-21 14:55:23,FW-EDGE-02,Allow,Outbound,HTTP,192.168.1.85,18246,103.167.121.211,53,49165,119815,268,UK,None,ALLOW_OUTBOUND_WEB
FW-200550,2026-06-21 16:01:47,FW-EDGE-02,Allow,Outbound,TCP,192.168.1.52,1221,103.50.19.21,53,11076,99981,186,USA,None,ALLOW_OUTBOUND_WEB
FW-200702,2026-06-21 16:51:48,FW-DMZ-03,Allow,Outbound,DNS,192.168.5.215,17026,103.119.212.21,8080,42895,9420,203,India,None,ALLOW_OUTBOUND_WEB
FW-200921,2026-06-21 17:00:14,FW-CORE-01,Allow,Outbound,HTTP,192.168.3.219,63911,103.156.136.64,80,8516,41141,195,UK,None,ALLOW_OUTBOUND_WEB
FW-200041,2026-06-21 17:16:21,FW-BRANCH-04,Allow,Outbound,HTTP,192.168.1.63,26775,103.113.153.181,80,19534,38394,269,USA,None,ALLOW_OUTBOUND_WEB
FW-202276,2026-06-21 17:45:18,FW-CORE-01,Block,Inbound,HTTPS,103.70.114.161,36262,192.168.1.63,143,193,0,0,USA,None,BLOCK_INBOUND_DEFAULT
FW-202151,2026-06-21 18:56:14,FW-DMZ-03,Block,Inbound,HTTPS,103.177.126.15,9025,192.168.2.31,3389,228,0,0,USA,None,BLOCK_INBOUND_DEFAULT
FW-201685,2026-06-21 19:18:11,FW-BRANCH-04,Block,Inbound,TCP,103.76.228.12,17484,192.168.2.245,445,152,0,0,North Korea,Blocked_Suspicious_IP,BLOCK_BLACKLIST_IP
FW-201635,2026-06-21 20:53:39,FW-DMZ-03,Block,Inbound,TCP,185.220.101.45,17523,192.168.4.210,23,147,0,0,Romania,Blocked_Suspicious_IP,BLOCK_BLACKLIST_IP
FW-202032,2026-06-21 21:08:54,FW-EDGE-02,Block,Inbound,TCP,45.33.32.156,13034,192.168.4.247,3389,131,102,4,China,RDP_BruteForce,ALERT_RDP_BRUTEFORCE
FW-201962,2026-06-21 21:35:54,FW-DMZ-03,Block,Inbound,TCP,179.43.128.55,45284,192.168.1.212,3389,179,171,3,China,RDP_BruteForce,ALERT_RDP_BRUTEFORCE
FW-202071,2026-06-21 22:57:11,FW-CORE-01,Block,Inbound,TCP,222.186.175.12,60797,192.168.4.210,3389,92,41,2,Russia,RDP_BruteForce,ALERT_RDP_BRUTEFORCE
FW-202231,2026-06-21 23:11:36,FW-DMZ-03,Block,Inbound,FTP,103.92.195.254,6561,192.168.3.130,3306,207,0,0,Germany,None,BLOCK_INBOUND_DEFAULT
FW-202272,2026-06-21 23:52:06,FW-EDGE-02,Block,Inbound,ICMP,103.136.15.213,61423,192.168.4.50,443,170,0,0,Japan,None,BLOCK_INBOUND_DEFAULT
FW-201911,2026-06-22 01:09:24,FW-DMZ-03,Block,Inbound,UDP,91.191.209.33,58430,192.168.1.206,23,337,0,0,Romania,Blocked_Suspicious_IP,BLOCK_BLACKLIST_IP
FW-201917,2026-06-22 01:54:26,FW-BRANCH-04,Block,Inbound,UDP,185.220.101.45,37843,192.168.2.62,3306,179,0,0,China,Blocked_Suspicious_IP,BLOCK_BLACKLIST_IP
FW-200822,2026-06-22 03:00:48,FW-EDGE-02,Allow,Outbound,HTTPS,192.168.5.48,24679,103.124.38.195,53,31166,5289,239,UK,None,ALLOW_OUTBOUND_WEB
FW-202102,2026-06-22 03:17:38,FW-CORE-01,Allow,Outbound,HTTPS,192.168.4.131,38669,91.191.209.33,443,39975908,203,69,Iran,Possible_Data_Exfiltration,ALERT_LARGE_OUTBOUND
FW-202025,2026-06-22 04:59:48,FW-EDGE-02,Block,Inbound,TCP,185.220.101.45,23323,192.168.1.242,3389,109,142,3,Russia,RDP_BruteForce,ALERT_RDP_BRUTEFORCE
FW-200261,2026-06-22 05:32:13,FW-EDGE-02,Allow,Outbound,DNS,192.168.1.212,37067,103.191.85.218,443,34629,189386,267,UK,None,ALLOW_OUTBOUND_WEB
FW-201085,2026-06-22 06:19:34,FW-EDGE-02,Allow,Outbound,TCP,192.168.2.158,37622,103.156.136.64,80,20972,74722,221,UK,None,ALLOW_OUTBOUND_WEB
FW-202284,2026-06-22 06:52:24,FW-BRANCH-04,Block,Inbound,SSH,103.39.7.13,37282,192.168.2.62,53,413,0,0,Japan,None,BLOCK_INBOUND_DEFAULT
FW-200154,2026-06-22 07:05:14,FW-EDGE-02,Allow,Outbound,HTTPS,192.168.5.86,64174,103.24.5.216,443,37103,168796,226,USA,None,ALLOW_OUTBOUND_WEB
FW-201832,2026-06-22 08:20:47,FW-EDGE-02,Block,Inbound,TCP,194.165.16.72,2614,192.168.3.144,139,374,0,0,Iran,Blocked_Suspicious_IP,BLOCK_BLACKLIST_IP
FW-202138,2026-06-22 09:40:41,FW-BRANCH-04,Block,Inbound,FTP,103.119.212.21,29024,192.168.4.46,80,258,0,0,Brazil,None,BLOCK_INBOUND_DEFAULT
FW-200675,2026-06-22 12:09:59,FW-CORE-01,Allow,Outbound,TCP,192.168.5.24,42188,103.193.150.243,443,5512,8038,13,India,None,ALLOW_OUTBOUND_WEB
FW-200832,2026-06-22 13:17:55,FW-BRANCH-04,Allow,Outbound,TCP,192.168.3.2,1608,103.32.90.240,53,39841,83692,37,USA,None,ALLOW_OUTBOUND_WEB
FW-200460,2026-06-22 13:20:17,FW-DMZ-03,Allow,Outbound,TCP,192.168.1.206,36971,103.193.150.243,443,2355,39497,247,India,None,ALLOW_OUTBOUND_WEB
FW-201064,2026-06-22 13:52:44,FW-BRANCH-04,Allow,Outbound,TCP,192.168.5.24,50427,103.54.198.215,80,1349,141037,192,USA,None,ALLOW_OUTBOUND_WEB
FW-200089,2026-06-22 13:52:58,FW-CORE-01,Allow,Outbound,DNS,192.168.5.24,50310,103.200.67.137,53,2214,8449,58,USA,None,ALLOW_OUTBOUND_WEB
FW-200654,2026-06-22 16:49:34,FW-BRANCH-04,Allow,Outbound,DNS,192.168.1.51,58733,103.177.126.15,8080,47421,6078,17,India,None,ALLOW_OUTBOUND_WEB
FW-200060,2026-06-22 18:04:06,FW-DMZ-03,Allow,Outbound,DNS,192.168.4.204,34435,103.198.250.104,443,28579,83307,56,India,None,ALLOW_OUTBOUND_WEB
FW-201768,2026-06-22 18:46:44,FW-EDGE-02,Block,Inbound,UDP,185.220.101.45,59845,192.168.3.130,22,372,0,0,Romania,Blocked_Suspicious_IP,BLOCK_BLACKLIST_IP
FW-201189,2026-06-22 19:12:42,FW-EDGE-02,Allow,Outbound,DNS,192.168.1.242,14957,103.24.5.216,8080,40190,143880,88,UK,None,ALLOW_OUTBOUND_WEB
FW-201750,2026-06-22 19:45:05,FW-EDGE-02,Block,Inbound,UDP,91.191.209.33,55162,192.168.1.63,135,66,0,0,Iran,Blocked_Suspicious_IP,BLOCK_BLACKLIST_IP
FW-200292,2026-06-22 20:11:44,FW-DMZ-03,Allow,Outbound,HTTP,192.168.1.52,18444,103.23.42.43,8080,8452,48703,194,Singapore,None,ALLOW_OUTBOUND_WEB
FW-200726,2026-06-22 20:31:35,FW-BRANCH-04,Allow,Outbound,HTTP,192.168.4.129,3840,103.111.31.66,443,7209,198428,142,UK,None,ALLOW_OUTBOUND_WEB
FW-200102,2026-06-22 22:43:47,FW-DMZ-03,Allow,Outbound,DNS,192.168.3.130,9135,103.9.14.127,53,262,199136,77,India,None,ALLOW_OUTBOUND_WEB
FW-202046,2026-06-22 23:28:05,FW-CORE-01,Block,Inbound,TCP,198.199.119.148,36509,192.168.5.101,22,62,98,0,Russia,SSH_BruteForce,ALERT_SSH_BRUTEFORCE
FW-201108,2026-06-23 00:00:31,FW-CORE-01,Allow,Outbound,TCP,192.168.2.158,57069,103.60.172.129,443,28483,69611,169,India,None,ALLOW_OUTBOUND_WEB
FW-200523,2026-06-23 00:27:44,FW-EDGE-02,Allow,Outbound,HTTPS,192.168.1.52,2429,103.23.42.43,80,26315,49576,205,India,None,ALLOW_OUTBOUND_WEB
FW-200681,2026-06-23 01:48:39,FW-EDGE-02,Allow,Outbound,HTTPS,192.168.5.101,19088,103.162.11.191,80,41480,183564,13,UK,None,ALLOW_OUTBOUND_WEB
FW-202013,2026-06-23 02:33:03,FW-DMZ-03,Block,Inbound,TCP,185.220.101.45,57472,192.168.5.24,3389,293,176,4,Russia,RDP_BruteForce,ALERT_RDP_BRUTEFORCE
FW-200247,2026-06-23 02:47:18,FW-BRANCH-04,Allow,Outbound,DNS,192.168.1.52,53470,103.199.236.142,8080,39576,10829,291,Singapore,None,ALLOW_OUTBOUND_WEB
FW-200301,2026-06-23 03:24:24,FW-DMZ-03,Allow,Outbound,HTTPS,192.168.5.32,25734,103.200.67.137,53,33142,4253,100,USA,None,ALLOW_OUTBOUND_WEB
FW-200061,2026-06-23 03:27:33,FW-EDGE-02,Allow,Outbound,DNS,192.168.2.76,35607,103.138.250.28,443,44384,56514,291,India,None,ALLOW_OUTBOUND_WEB
FW-201659,2026-06-23 04:02:06,FW-DMZ-03,Block,Inbound,TCP,103.76.228.12,8226,192.168.3.163,135,442,0,0,Romania,Blocked_Suspicious_IP,BLOCK_BLACKLIST_IP
FW-201128,2026-06-23 04:07:44,FW-CORE-01,Allow,Outbound,HTTP,192.168.3.130,12724,103.4.243.253,53,4904,21902,199,UK,None,ALLOW_OUTBOUND_WEB
FW-201776,2026-06-23 04:36:02,FW-CORE-01,Block,Inbound,TCP,198.199.119.148,28146,192.168.1.206,1433,277,0,0,China,Blocked_Suspicious_IP,BLOCK_BLACKLIST_IP
FW-201904,2026-06-23 05:41:44,FW-DMZ-03,Block,Inbound,TCP,103.76.228.12,28190,192.168.4.204,22,83,0,0,Russia,Blocked_Suspicious_IP,BLOCK_BLACKLIST_IP
FW-201384,2026-06-23 06:30:26,FW-BRANCH-04,Block,Inbound,TCP,103.76.228.12,26145,192.168.4.131,944,41,0,0,Russia,Port_Scan,BLOCK_PORTSCAN
FW-201385,2026-06-23 06:30:28,FW-EDGE-02,Block,Inbound,TCP,103.76.228.12,57914,192.168.4.131,138,76,0,0,Romania,Port_Scan,BLOCK_PORTSCAN
FW-201386,2026-06-23 06:30:28,FW-DMZ-03,Block,Inbound,TCP,103.76.228.12,25295,192.168.4.131,1013,58,0,0,Romania,Port_Scan,BLOCK_PORTSCAN
FW-201387,2026-06-23 06:30:29,FW-CORE-01,Block,Inbound,TCP,103.76.228.12,19368,192.168.4.131,299,71,0,0,China,Port_Scan,BLOCK_PORTSCAN
FW-201388,2026-06-23 06:30:30,FW-BRANCH-04,Block,Inbound,TCP,103.76.228.12,4444,192.168.4.131,640,77,0,0,Romania,Port_Scan,BLOCK_PORTSCAN
FW-201390,2026-06-23 06:30:32,FW-CORE-01,Block,Inbound,TCP,103.76.228.12,52058,192.168.4.131,690,48,0,0,Romania,Port_Scan,BLOCK_PORTSCAN
FW-201391,2026-06-23 06:30:33,FW-DMZ-03,Block,Inbound,TCP,103.76.228.12,17732,192.168.4.131,217,64,0,0,China,Port_Scan,BLOCK_PORTSCAN
FW-201396,2026-06-23 06:30:38,FW-EDGE-02,Block,Inbound,TCP,103.76.228.12,39459,192.168.4.131,783,52,0,0,Russia,Port_Scan,BLOCK_PORTSCAN
FW-201389,2026-06-23 06:30:41,FW-BRANCH-04,Block,Inbound,TCP,103.76.228.12,19861,192.168.4.131,451,60,0,0,Romania,Port_Scan,BLOCK_PORTSCAN
FW-201392,2026-06-23 06:30:42,FW-CORE-01,Block,Inbound,TCP,103.76.228.12,58512,192.168.4.131,85,64,0,0,Russia,Port_Scan,BLOCK_PORTSCAN
FW-201400,2026-06-23 06:30:42,FW-BRANCH-04,Block,Inbound,TCP,103.76.228.12,16496,192.168.4.131,718,74,0,0,Russia,Port_Scan,BLOCK_PORTSCAN
FW-201393,2026-06-23 06:30:44,FW-CORE-01,Block,Inbound,TCP,103.76.228.12,49983,192.168.4.131,1018,48,0,0,Romania,Port_Scan,BLOCK_PORTSCAN
FW-201402,2026-06-23 06:30:44,FW-EDGE-02,Block,Inbound,TCP,103.76.228.12,25210,192.168.4.131,526,45,0,0,Romania,Port_Scan,BLOCK_PORTSCAN
FW-201394,2026-06-23 06:30:46,FW-EDGE-02,Block,Inbound,TCP,103.76.228.12,14092,192.168.4.131,392,78,0,0,Romania,Port_Scan,BLOCK_PORTSCAN
FW-201405,2026-06-23 06:30:47,FW-EDGE-02,Block,Inbound,TCP,103.76.228.12,25576,192.168.4.131,470,54,0,0,Russia,Port_Scan,BLOCK_PORTSCAN
FW-201406,2026-06-23 06:30:48,FW-DMZ-03,Block,Inbound,TCP,103.76.228.12,13611,192.168.4.131,965,60,0,0,Romania,Port_Scan,BLOCK_PORTSCAN
FW-201407,2026-06-23 06:30:49,FW-BRANCH-04,Block,Inbound,TCP,103.76.228.12,20774,192.168.4.131,576,76,0,0,Romania,Port_Scan,BLOCK_PORTSCAN
FW-201408,2026-06-23 06:30:50,FW-EDGE-02,Block,Inbound,TCP,103.76.228.12,12014,192.168.4.131,152,41,0,0,China,Port_Scan,BLOCK_PORTSCAN
FW-201397,2026-06-23 06:30:52,FW-CORE-01,Block,Inbound,TCP,103.76.228.12,9287,192.168.4.131,37,79,0,0,China,Port_Scan,BLOCK_PORTSCAN
FW-201399,2026-06-23 06:30:56,FW-EDGE-02,Block,Inbound,TCP,103.76.228.12,23996,192.168.4.131,929,63,0,0,Romania,Port_Scan,BLOCK_PORTSCAN
FW-201415,2026-06-23 06:30:57,FW-EDGE-02,Block,Inbound,TCP,103.76.228.12,32302,192.168.4.131,655,41,0,0,China,Port_Scan,BLOCK_PORTSCAN
FW-201395,2026-06-23 06:30:59,FW-CORE-01,Block,Inbound,TCP,103.76.228.12,59380,192.168.4.131,515,59,0,0,Russia,Port_Scan,BLOCK_PORTSCAN
FW-201401,2026-06-23 06:31:00,FW-CORE-01,Block,Inbound,TCP,103.76.228.12,20951,192.168.4.131,108,76,0,0,Russia,Port_Scan,BLOCK_PORTSCAN
FW-201422,2026-06-23 06:31:04,FW-DMZ-03,Block,Inbound,TCP,103.76.228.12,8869,192.168.4.131,368,47,0,0,Russia,Port_Scan,BLOCK_PORTSCAN
FW-201404,2026-06-23 06:31:06,FW-DMZ-03,Block,Inbound,TCP,103.76.228.12,54555,192.168.4.131,618,53,0,0,Romania,Port_Scan,BLOCK_PORTSCAN
FW-201398,2026-06-23 06:31:08,FW-CORE-01,Block,Inbound,TCP,103.76.228.12,36894,192.168.4.131,777,74,0,0,Romania,Port_Scan,BLOCK_PORTSCAN
FW-201430,2026-06-23 06:31:12,FW-BRANCH-04,Block,Inbound,TCP,103.76.228.12,62360,192.168.4.131,409,72,0,0,China,Port_Scan,BLOCK_PORTSCAN
FW-201433,2026-06-23 06:31:15,FW-CORE-01,Block,Inbound,TCP,103.76.228.12,16995,192.168.4.131,828,78,0,0,Romania,Port_Scan,BLOCK_PORTSCAN
FW-201409,2026-06-23 06:31:16,FW-CORE-01,Block,Inbound,TCP,103.76.228.12,8359,192.168.4.131,630,51,0,0,China,Port_Scan,BLOCK_PORTSCAN
FW-201436,2026-06-23 06:31:18,FW-CORE-01,Block,Inbound,TCP,103.76.228.12,51897,192.168.4.131,230,47,0,0,China,Port_Scan,BLOCK_PORTSCAN
FW-201412,2026-06-23 06:31:22,FW-EDGE-02,Block,Inbound,TCP,103.76.228.12,32142,192.168.4.131,310,65,0,0,Romania,Port_Scan,BLOCK_PORTSCAN
FW-201440,2026-06-23 06:31:22,FW-EDGE-02,Block,Inbound,TCP,103.76.228.12,6466,192.168.4.131,634,72,0,0,Russia,Port_Scan,BLOCK_PORTSCAN
FW-201403,2026-06-23 06:31:23,FW-EDGE-02,Block,Inbound,TCP,103.76.228.12,15859,192.168.4.131,86,68,0,0,China,Port_Scan,BLOCK_PORTSCAN
FW-201442,2026-06-23 06:31:24,FW-BRANCH-04,Block,Inbound,TCP,103.76.228.12,44932,192.168.4.131,848,63,0,0,Romania,Port_Scan,BLOCK_PORTSCAN
FW-201450,2026-06-23 06:31:32,FW-CORE-01,Block,Inbound,TCP,103.76.228.12,46702,192.168.4.131,309,68,0,0,China,Port_Scan,BLOCK_PORTSCAN
FW-201418,2026-06-23 06:31:34,FW-CORE-01,Block,Inbound,TCP,103.76.228.12,16097,192.168.4.131,293,51,0,0,China,Port_Scan,BLOCK_PORTSCAN
FW-201419,2026-06-23 06:31:36,FW-EDGE-02,Block,Inbound,TCP,103.76.228.12,55478,192.168.4.131,269,72,0,0,China,Port_Scan,BLOCK_PORTSCAN
FW-201455,2026-06-23 06:31:37,FW-CORE-01,Block,Inbound,TCP,103.76.228.12,57301,192.168.4.131,437,48,0,0,China,Port_Scan,BLOCK_PORTSCAN
FW-201456,2026-06-23 06:31:38,FW-CORE-01,Block,Inbound,TCP,103.76.228.12,49641,192.168.4.131,621,61,0,0,Russia,Port_Scan,BLOCK_PORTSCAN
FW-201421,2026-06-23 06:31:40,FW-BRANCH-04,Block,Inbound,TCP,103.76.228.12,53002,192.168.4.131,60,80,0,0,Romania,Port_Scan,BLOCK_PORTSCAN
FW-201410,2026-06-23 06:31:44,FW-EDGE-02,Block,Inbound,TCP,103.76.228.12,63417,192.168.4.131,474,71,0,0,China,Port_Scan,BLOCK_PORTSCAN
FW-201463,2026-06-23 06:31:45,FW-BRANCH-04,Block,Inbound,TCP,103.76.228.12,64237,192.168.4.131,739,76,0,0,Romania,Port_Scan,BLOCK_PORTSCAN
FW-201424,2026-06-23 06:31:46,FW-EDGE-02,Block,Inbound,TCP,103.76.228.12,46323,192.168.4.131,983,64,0,0,Russia,Port_Scan,BLOCK_PORTSCAN
FW-201464,2026-06-23 06:31:46,FW-CORE-01,Block,Inbound,TCP,103.76.228.12,30837,192.168.4.131,707,47,0,0,Russia,Port_Scan,BLOCK_PORTSCAN
FW-201411,2026-06-23 06:31:47,FW-DMZ-03,Block,Inbound,TCP,103.76.228.12,5331,192.168.4.131,644,49,0,0,Romania,Port_Scan,BLOCK_PORTSCAN
FW-201466,2026-06-23 06:31:48,FW-CORE-01,Block,Inbound,TCP,103.76.228.12,48386,192.168.4.131,904,76,0,0,Russia,Port_Scan,BLOCK_PORTSCAN
FW-201467,2026-06-23 06:31:49,FW-BRANCH-04,Block,Inbound,TCP,103.76.228.12,40505,192.168.4.131,339,62,0,0,China,Port_Scan,BLOCK_PORTSCAN
FW-201413,2026-06-23 06:31:53,FW-DMZ-03,Block,Inbound,TCP,103.76.228.12,44718,192.168.4.131,158,47,0,0,China,Port_Scan,BLOCK_PORTSCAN
FW-201471,2026-06-23 06:31:53,FW-DMZ-03,Block,Inbound,TCP,103.76.228.12,50909,192.168.4.131,32,52,0,0,China,Port_Scan,BLOCK_PORTSCAN
FW-201472,2026-06-23 06:31:54,FW-BRANCH-04,Block,Inbound,TCP,103.76.228.12,29960,192.168.4.131,286,77,0,0,Romania,Port_Scan,BLOCK_PORTSCAN
FW-201473,2026-06-23 06:31:55,FW-BRANCH-04,Block,Inbound,TCP,103.76.228.12,17240,192.168.4.131,963,71,0,0,Russia,Port_Scan,BLOCK_PORTSCAN
FW-201414,2026-06-23 06:31:56,FW-EDGE-02,Block,Inbound,TCP,103.76.228.12,18606,192.168.4.131,543,40,0,0,China,Port_Scan,BLOCK_PORTSCAN
FW-201475,2026-06-23 06:31:57,FW-EDGE-02,Block,Inbound,TCP,103.76.228.12,25045,192.168.4.131,945,80,0,0,Russia,Port_Scan,BLOCK_PORTSCAN
FW-201477,2026-06-23 06:31:59,FW-BRANCH-04,Block,Inbound,TCP,103.76.228.12,8682,192.168.4.131,527,66,0,0,China,Port_Scan,BLOCK_PORTSCAN
FW-201478,2026-06-23 06:32:00,FW-BRANCH-04,Block,Inbound,TCP,103.76.228.12,61759,192.168.4.131,450,59,0,0,Russia,Port_Scan,BLOCK_PORTSCAN
FW-201416,2026-06-23 06:32:02,FW-EDGE-02,Block,Inbound,TCP,103.76.228.12,32638,192.168.4.131,695,44,0,0,Romania,Port_Scan,BLOCK_PORTSCAN
FW-201417,2026-06-23 06:32:05,FW-DMZ-03,Block,Inbound,TCP,103.76.228.12,5183,192.168.4.131,810,62,0,0,China,Port_Scan,BLOCK_PORTSCAN
